doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
Attachment F 2022.03.17 drawings 3360-22-05 1141 Cloke Rd.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5466,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5466,escribe,ladysmith-archive,public-registry
Attachment G Approximate Location Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5467,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5467,escribe,ladysmith-archive,public-registry
Attachment H 2022.12.07 CPAC Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5468,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5468,escribe,ladysmith-archive,public-registry
2129 ZBL Amendment (no.53) cannabis.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5469,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5469,escribe,ladysmith-archive,public-registry
2132 ZBL Amendment (no.55) cannabis.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5470,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5470,escribe,ladysmith-archive,public-registry
2023.03.07 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5471,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5471,escribe,ladysmith-archive,public-registry
2023_03_07_SR_OCP.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5472,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5472,escribe,ladysmith-archive,public-registry
Attach_A_OCP Bylaw 2200.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5473,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5473,escribe,ladysmith-archive,public-registry
Attach_B_ Ladysmith Official Community Plan_title page.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5474,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5474,escribe,ladysmith-archive,public-registry
Attach_C_DNC_Rsp.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5475,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5475,escribe,ladysmith-archive,public-registry
Attach_D_CVRD_Rsp.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5476,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5476,escribe,ladysmith-archive,public-registry
Attach_E_ALC_Rsp.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5477,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5477,escribe,ladysmith-archive,public-registry
Attach_F_MOTI_rsp.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5478,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5478,escribe,ladysmith-archive,public-registry
Attach_G_IH_Rsp.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5479,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5479,escribe,ladysmith-archive,public-registry
Attach_H_Engage_Sum.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5480,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5480,escribe,ladysmith-archive,public-registry
Ladysmith BB powerpoint 2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5481,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5481,escribe,ladysmith-archive,public-registry
Qualicum Beach AVICC Resolution Scotch Broom with Backgrounder.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5482,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5482,escribe,ladysmith-archive,public-registry
2023.02.21 Public Hearing and Council Minutes .pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5483,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5483,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Mar07_2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5487,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5487,escribe,ladysmith-archive,public-registry
Agenda Package - Committee of the Whole_Mar14_2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5491,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5491,escribe,ladysmith-archive,public-registry
2100 ZBL Two Storey Coach Houses.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5492,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5492,escribe,ladysmith-archive,public-registry
2099 ZBL to Remove minimum unit size.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5493,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5493,escribe,ladysmith-archive,public-registry
Fire Department Printer-Copier.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5494,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5494,escribe,ladysmith-archive,public-registry
2023.03.21 SR DVP 3090-22-14 (614 Brown Drive) .pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5495,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5495,escribe,ladysmith-archive,public-registry
ATTACHMENT A DVP 22-14.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5496,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5496,escribe,ladysmith-archive,public-registry
ATTACHMENT B Subject Property Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5497,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5497,escribe,ladysmith-archive,public-registry
ATTACHMENT C Site Photo.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5498,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5498,escribe,ladysmith-archive,public-registry
ATTACHMENT D Letter of Rationale.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5499,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5499,escribe,ladysmith-archive,public-registry
Town of Ladysmith Poverty Reduction Strategy - UBCM Poverty Reduction Planning and Action Program Funding.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5500,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5500,escribe,ladysmith-archive,public-registry
2023.03.21 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5501,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5501,escribe,ladysmith-archive,public-registry
4th Avenue Cost Overruns.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5502,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5502,escribe,ladysmith-archive,public-registry
"Committee of the Whole Recommendations to Council March 21, 2023.pdf",https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5503,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5503,escribe,ladysmith-archive,public-registry
2023.03.14 CoW Minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5504,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5504,escribe,ladysmith-archive,public-registry
2023.03.07 Draft Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5505,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5505,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Mar21_2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5509,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5509,escribe,ladysmith-archive,public-registry
a. 2023.03.15 DRAFT CPAC Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5510,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5510,escribe,ladysmith-archive,public-registry
2023.03.15  PRCAC Minutes - DRAFT.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5511,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5511,escribe,ladysmith-archive,public-registry
2023.03.21 Council Minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5512,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5512,escribe,ladysmith-archive,public-registry
Every Child Matters Decal Initiative.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5513,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5513,escribe,ladysmith-archive,public-registry
Attachment A FortisBC decal initiative.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5514,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5514,escribe,ladysmith-archive,public-registry
Liquor Patio Endorsement - Zack's Lounge (530 1st Avenue).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5515,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5515,escribe,ladysmith-archive,public-registry
Attachment A Liquor Licence Application.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5516,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5516,escribe,ladysmith-archive,public-registry
Attachment B Designated Patio Area.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5517,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5517,escribe,ladysmith-archive,public-registry
Attachment C Patio Floor Seating Plan.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5518,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5518,escribe,ladysmith-archive,public-registry
2023.04.04 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5519,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5519,escribe,ladysmith-archive,public-registry
2023.04.04 SR DVP 3090-22-13 - 604 John Wilson Place .pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5520,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5520,escribe,ladysmith-archive,public-registry
Attachment A Subject Property Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5521,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5521,escribe,ladysmith-archive,public-registry
Attachment B DVP 22-13 604 John Wilson Place.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5522,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5522,escribe,ladysmith-archive,public-registry
Attachment C Site Plan.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5523,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5523,escribe,ladysmith-archive,public-registry
Attachment D Letter of Rationale.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5524,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5524,escribe,ladysmith-archive,public-registry
2023 Budget Update and Tax Direction.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5525,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5525,escribe,ladysmith-archive,public-registry
Attachment A - Comparison based on Residential Variable Tax Rate - 2022.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5526,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5526,escribe,ladysmith-archive,public-registry
Attachment B - 2022 Tax Burden on Residential Property.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5527,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5527,escribe,ladysmith-archive,public-registry
Attachment C - Similar Percentage of Assessment to Ladysmith.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5528,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5528,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Apr04_2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5532,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5532,escribe,ladysmith-archive,public-registry
ToL Feb 2 2023 PRTG Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5533,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5533,escribe,ladysmith-archive,public-registry
ToL Mar 7 2023 PRTG Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5534,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5534,escribe,ladysmith-archive,public-registry
2023.04.04 National Public Works Week_May 21-27 2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5535,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5535,escribe,ladysmith-archive,public-registry
2023.04.04 Council Minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5536,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5536,escribe,ladysmith-archive,public-registry
2200 Official Community Plan 2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5537,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5537,escribe,ladysmith-archive,public-registry
2023.04.06 Lamont Lands request_Noise Bylaw Exemption_Holland Creek Crossing.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5538,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5538,escribe,ladysmith-archive,public-registry
Ladysmith 2022 PPT pptx (002).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5539,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5539,escribe,ladysmith-archive,public-registry
Town of Ladysmith Audit Findings 2022.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5540,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5540,escribe,ladysmith-archive,public-registry
2022 Financial Statements - Draft.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5541,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5541,escribe,ladysmith-archive,public-registry
Compost Facility Odour Control.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5542,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5542,escribe,ladysmith-archive,public-registry
Dogwood Drive Active Transportation Plan.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5543,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5543,escribe,ladysmith-archive,public-registry
Attachment A WATT-Dogwood Drive AT Improvements Memo header.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5544,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5544,escribe,ladysmith-archive,public-registry
Attachment B Civil Drawings Rev A header 2023 04 03.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5545,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5545,escribe,ladysmith-archive,public-registry
Attachment C Cost Estimate header - 2023 04 03.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5546,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5546,escribe,ladysmith-archive,public-registry
Museum Ramp Replacement.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5547,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5547,escribe,ladysmith-archive,public-registry
Attachment A - Museum Ramp Photos.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5548,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5548,escribe,ladysmith-archive,public-registry
2023.04.18 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5549,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5549,escribe,ladysmith-archive,public-registry
"2023.04.13 Safety and Health Week_May 1-6, 2023.pdf",https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5550,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5550,escribe,ladysmith-archive,public-registry
Occupational Health and Safety Policy Statement .pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5551,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5551,escribe,ladysmith-archive,public-registry
Attachment A_07 2640 B Occupational Health and Safety (2017).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5552,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5552,escribe,ladysmith-archive,public-registry
Attachment B_2023 TOL Occupational Health and Safety Policy April 18 2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5553,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5553,escribe,ladysmith-archive,public-registry
"Attachment C_Occupational Health and Safety Policy Statement April 18, 2023.pdf",https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5554,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5554,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Apr18_2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5558,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5558,escribe,ladysmith-archive,public-registry
"2023.01.09 Fibromyalgia Awareness Day_May 12, 2023.pdf",https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5590,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5590,escribe,ladysmith-archive,public-registry
2023.03.21 International Day Against Homophobia and Transphobia_May 17 2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5591,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5591,escribe,ladysmith-archive,public-registry
2141 2023-2027 Financial Plan.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5592,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5592,escribe,ladysmith-archive,public-registry
2142 2023 Tax Rates.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5593,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5593,escribe,ladysmith-archive,public-registry
2143 2023 Sewer Parcel Tax.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5594,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5594,escribe,ladysmith-archive,public-registry
2200 Official Community Plan 2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5595,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5595,escribe,ladysmith-archive,public-registry
2144 2023 Water Parcel Tax.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5596,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5596,escribe,ladysmith-archive,public-registry
2023.04.18 Public Hearing and Council Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5597,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5597,escribe,ladysmith-archive,public-registry
2023.05.02 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5598,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5598,escribe,ladysmith-archive,public-registry
2023.04.19 PATG MINUTES DRAFT.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5599,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5599,escribe,ladysmith-archive,public-registry
2023.05.02 SR DP 22-18 314 Buller St.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5600,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5600,escribe,ladysmith-archive,public-registry
Attachment A_reduced.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5601,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5601,escribe,ladysmith-archive,public-registry
B - Elevations and Exterior Materials reduced.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5602,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5602,escribe,ladysmith-archive,public-registry
Attachment C_reduced.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5603,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5603,escribe,ladysmith-archive,public-registry
D - Rationale Letter_reduced.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5604,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5604,escribe,ladysmith-archive,public-registry
E - DP 22-18_reduced.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5605,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5605,escribe,ladysmith-archive,public-registry
F - March 2020 Report to Council.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5606,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5606,escribe,ladysmith-archive,public-registry
G - Email correspondence_reduced.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5607,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5607,escribe,ladysmith-archive,public-registry
2023.05.02 SR DVP 3090-23-02 and 3060-22-09 (411 Thetis Dr).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5608,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5608,escribe,ladysmith-archive,public-registry
Attachment A - Subject Property Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5609,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5609,escribe,ladysmith-archive,public-registry
Attachment B Draft DVP 23-02 411 Thetis Dr.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5610,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5610,escribe,ladysmith-archive,public-registry
Attachment C Draft DP 22-09 411 Thetis Drive.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5611,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5611,escribe,ladysmith-archive,public-registry
Attachment D - Site Photo.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5612,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5612,escribe,ladysmith-archive,public-registry
Attachment E - Letter of Rationale.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5613,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5613,escribe,ladysmith-archive,public-registry
2124 ZBL Amendment (no. 52) 11 and 17 Warren.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5614,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5614,escribe,ladysmith-archive,public-registry
2134 OCP Amend (No. 74) 1141 Cloke.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5615,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5615,escribe,ladysmith-archive,public-registry
2135 ZBL Amend (No.57) 1141 Cloke.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5616,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5616,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_May02_2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5620,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5620,escribe,ladysmith-archive,public-registry
Agenda Package - Committee of the Whole_May09_2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5632,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5632,escribe,ladysmith-archive,public-registry
2141 2023-2027 Financial Plan.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5633,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5633,escribe,ladysmith-archive,public-registry
2142 2023 Tax Rates.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5634,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5634,escribe,ladysmith-archive,public-registry
2143 2023 Sewer Parcel Tax.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5635,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5635,escribe,ladysmith-archive,public-registry
2144 2023 Water Parcel Tax.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5636,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5636,escribe,ladysmith-archive,public-registry
Agenda Package - Special Council Meeting_May09_2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5640,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5640,escribe,ladysmith-archive,public-registry
2023 Sponsorship Letter.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5641,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5641,escribe,ladysmith-archive,public-registry
SPONSOR PACKAGES 2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5642,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5642,escribe,ladysmith-archive,public-registry
Registration Form 2023 Chamber Memorial Golf Classic.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5643,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5643,escribe,ladysmith-archive,public-registry
ToL Apr 4 2023 PRTG Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5644,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5644,escribe,ladysmith-archive,public-registry
2023.04.19  PRCAC Minutes -DRAFT.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5645,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5645,escribe,ladysmith-archive,public-registry
UBCM C2C Funding 2023.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5646,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5646,escribe,ladysmith-archive,public-registry
Attachment A.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5647,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5647,escribe,ladysmith-archive,public-registry
b. 2023.05.03 DRAFT CPAC Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5648,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5648,escribe,ladysmith-archive,public-registry
2023.05.16 SR DVP 22-15 426 Baden-Powell.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5649,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5649,escribe,ladysmith-archive,public-registry
A - DVP 22-15 426 Baden-Powell.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5650,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5650,escribe,ladysmith-archive,public-registry
B- Subject Property Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5651,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5651,escribe,ladysmith-archive,public-registry
C - Site Plan.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5652,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5652,escribe,ladysmith-archive,public-registry
D - Applicant Letter of Rationale.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5653,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5653,escribe,ladysmith-archive,public-registry
E - Site Photo - Subject Property Front View.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=5654,Town of Ladysmith,,Index record for ladysmith escribe document identifier 5654,escribe,ladysmith-archive,public-registry
